0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	
7.36446E-07 	8.27469E-07 	8.74746E-07 	9.01042E-07 	9.27618E-07 	9.46398E-07 	9.60413E-07 	9.59068E-07 	9.60653E-07 	9.46204E-07 	9.33642E-07 	9.00534E-07 	8.40823E-07 	7.39173E-07 	5.32893E-07 	
1.45056E-06 	1.64788E-06 	1.75023E-06 	1.80208E-06 	1.85978E-06 	1.89305E-06 	1.92234E-06 	1.91853E-06 	1.92348E-06 	1.89746E-06 	1.87288E-06 	1.80027E-06 	1.67693E-06 	1.47781E-06 	1.05434E-06 	
1.95380E-06 	2.26070E-06 	2.41221E-06 	2.48654E-06 	2.55644E-06 	2.61146E-06 	2.65225E-06 	2.63577E-06 	2.63809E-06 	2.61102E-06 	2.56919E-06 	2.47662E-06 	2.30196E-06 	2.03125E-06 	1.42592E-06 	
2.38302E-06 	2.79298E-06 	3.00179E-06 	3.09496E-06 	3.18090E-06 	3.26036E-06 	3.32408E-06 	3.30731E-06 	3.28934E-06 	3.25351E-06 	3.20925E-06 	3.09017E-06 	2.87528E-06 	2.53038E-06 	1.74771E-06 	
2.68575E-06 	3.20396E-06 	3.45486E-06 	3.57483E-06 	3.67928E-06 	3.76421E-06 	3.86412E-06 	3.82876E-06 	3.81458E-06 	3.77577E-06 	3.70954E-06 	3.55853E-06 	3.31075E-06 	2.92889E-06 	1.99686E-06 	
2.99358E-06 	3.61383E-06 	3.93253E-06 	4.07284E-06 	4.19920E-06 	4.32820E-06 	4.39966E-06 	4.38256E-06 	4.35398E-06 	4.31913E-06 	4.22793E-06 	4.06211E-06 	3.76361E-06 	3.31844E-06 	2.24928E-06 	
3.24595E-06 	3.99832E-06 	4.35588E-06 	4.52953E-06 	4.65583E-06 	4.79213E-06 	4.90254E-06 	4.88051E-06 	4.85723E-06 	4.78132E-06 	4.69311E-06 	4.53321E-06 	4.14655E-06 	3.66488E-06 	2.45712E-06 	
3.50534E-06 	4.40691E-06 	4.82210E-06 	5.01237E-06 	5.13930E-06 	5.31510E-06 	5.43679E-06 	5.40911E-06 	5.40262E-06 	5.28215E-06 	5.18448E-06 	5.02622E-06 	4.57802E-06 	4.04058E-06 	2.67255E-06 	
3.62408E-06 	4.63155E-06 	5.06375E-06 	5.26935E-06 	5.42636E-06 	5.59782E-06 	5.71996E-06 	5.71506E-06 	5.70091E-06 	5.56511E-06 	5.45415E-06 	5.28218E-06 	4.84338E-06 	4.23409E-06 	2.78911E-06 	
3.83643E-06 	4.97378E-06 	5.45516E-06 	5.68401E-06 	5.79713E-06 	6.08346E-06 	6.14676E-06 	6.12753E-06 	6.16108E-06 	6.04058E-06 	5.88833E-06 	5.65938E-06 	5.20068E-06 	4.51624E-06 	2.97237E-06 	
4.01604E-06 	5.26167E-06 	5.81217E-06 	6.06400E-06 	6.22530E-06 	6.49195E-06 	6.52804E-06 	6.53277E-06 	6.60153E-06 	6.40160E-06 	6.23467E-06 	6.02092E-06 	5.51271E-06 	4.74856E-06 	3.09944E-06 	
4.12053E-06 	5.54806E-06 	6.07260E-06 	6.44652E-06 	6.53566E-06 	6.87304E-06 	6.88276E-06 	6.92946E-06 	6.98664E-06 	6.82162E-06 	6.57473E-06 	6.37743E-06 	5.79098E-06 	5.00042E-06 	3.25402E-06 	
4.24638E-06 	5.80101E-06 	6.33671E-06 	6.71828E-06 	6.83158E-06 	7.17380E-06 	7.26041E-06 	7.25700E-06 	7.28618E-06 	7.13126E-06 	6.91700E-06 	6.59947E-06 	6.06205E-06 	5.20690E-06 	3.35014E-06 	
4.38240E-06 	6.04617E-06 	6.65026E-06 	7.01016E-06 	7.20721E-06 	7.43136E-06 	7.61329E-06 	7.66276E-06 	7.68558E-06 	7.48703E-06 	7.27861E-06 	6.90191E-06 	6.31582E-06 	5.45303E-06 	3.48985E-06 	
4.56980E-06 	6.33597E-06 	7.04890E-06 	7.39095E-06 	7.62894E-06 	7.84192E-06 	8.10690E-06 	8.06103E-06 	8.09245E-06 	7.85302E-06 	7.70226E-06 	7.30680E-06 	6.61442E-06 	5.70141E-06 	3.67432E-06 	
4.73338E-06 	6.52857E-06 	7.29382E-06 	7.67114E-06 	7.96884E-06 	8.14042E-06 	8.42126E-06 	8.33480E-06 	8.36479E-06 	8.13118E-06 	8.09918E-06 	7.54154E-06 	6.83390E-06 	5.91180E-06 	3.78129E-06 	
4.66228E-06 	6.45038E-06 	7.24038E-06 	7.58904E-06 	7.95641E-06 	8.17046E-06 	8.43597E-06 	8.30914E-06 	8.34516E-06 	8.16495E-06 	8.02871E-06 	7.51225E-06 	6.78292E-06 	5.86746E-06 	3.73126E-06 	
4.98738E-06 	6.76841E-06 	7.61089E-06 	8.03435E-06 	8.36715E-06 	8.68055E-06 	8.89243E-06 	8.78762E-06 	8.74895E-06 	8.59904E-06 	8.41042E-06 	7.92893E-06 	7.18957E-06 	6.17232E-06 	3.96515E-06 	
