0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	
6.79940E-07 	7.81692E-07 	8.29219E-07 	8.66551E-07 	8.89672E-07 	9.09496E-07 	9.20952E-07 	9.30866E-07 	9.33774E-07 	9.20275E-07 	9.07009E-07 	8.72254E-07 	8.22436E-07 	7.24893E-07 	5.27419E-07 	
1.33438E-06 	1.56587E-06 	1.66435E-06 	1.74291E-06 	1.78224E-06 	1.83345E-06 	1.84858E-06 	1.87217E-06 	1.88059E-06 	1.85085E-06 	1.81880E-06 	1.75426E-06 	1.65382E-06 	1.45659E-06 	1.04602E-06 	
1.79683E-06 	2.15713E-06 	2.30892E-06 	2.41654E-06 	2.46634E-06 	2.53087E-06 	2.56382E-06 	2.59700E-06 	2.60887E-06 	2.55675E-06 	2.51546E-06 	2.42922E-06 	2.27974E-06 	2.00710E-06 	1.41933E-06 	
2.19795E-06 	2.69393E-06 	2.90117E-06 	3.02884E-06 	3.09953E-06 	3.18082E-06 	3.22162E-06 	3.26046E-06 	3.28975E-06 	3.21685E-06 	3.17369E-06 	3.06220E-06 	2.84679E-06 	2.51435E-06 	1.74478E-06 	
2.49574E-06 	3.12545E-06 	3.37982E-06 	3.52331E-06 	3.61533E-06 	3.71154E-06 	3.76709E-06 	3.80100E-06 	3.81893E-06 	3.74807E-06 	3.71376E-06 	3.56254E-06 	3.32414E-06 	2.92177E-06 	2.00711E-06 	
2.79956E-06 	3.58038E-06 	3.87341E-06 	4.05463E-06 	4.15590E-06 	4.26480E-06 	4.31939E-06 	4.37068E-06 	4.40221E-06 	4.33548E-06 	4.27492E-06 	4.08340E-06 	3.82900E-06 	3.34132E-06 	2.28683E-06 	
3.08198E-06 	3.97494E-06 	4.33017E-06 	4.52188E-06 	4.67738E-06 	4.76493E-06 	4.85913E-06 	4.89137E-06 	4.92490E-06 	4.81107E-06 	4.76805E-06 	4.56405E-06 	4.29947E-06 	3.72138E-06 	2.52210E-06 	
3.36612E-06 	4.39563E-06 	4.79402E-06 	5.04051E-06 	5.18239E-06 	5.28616E-06 	5.37381E-06 	5.47764E-06 	5.52612E-06 	5.38921E-06 	5.34655E-06 	5.08702E-06 	4.77534E-06 	4.10409E-06 	2.76008E-06 	
3.47162E-06 	4.64059E-06 	5.05724E-06 	5.36148E-06 	5.52643E-06 	5.63970E-06 	5.73838E-06 	5.79441E-06 	5.87008E-06 	5.71568E-06 	5.68645E-06 	5.36859E-06 	5.09032E-06 	4.36338E-06 	2.91521E-06 	
3.69370E-06 	4.98827E-06 	5.51926E-06 	5.80141E-06 	5.94771E-06 	6.08129E-06 	6.22301E-06 	6.31190E-06 	6.36622E-06 	6.20128E-06 	6.17873E-06 	5.84743E-06 	5.46008E-06 	4.68939E-06 	3.12959E-06 	
3.91125E-06 	5.33319E-06 	5.90278E-06 	6.23673E-06 	6.41450E-06 	6.52826E-06 	6.70486E-06 	6.80410E-06 	6.83905E-06 	6.62973E-06 	6.64606E-06 	6.29976E-06 	5.85839E-06 	4.99235E-06 	3.31174E-06 	
4.10770E-06 	5.61371E-06 	6.24642E-06 	6.64712E-06 	6.79503E-06 	6.98341E-06 	7.16287E-06 	7.23446E-06 	7.26074E-06 	7.09090E-06 	7.01747E-06 	6.68230E-06 	6.22362E-06 	5.22329E-06 	3.47197E-06 	
4.24110E-06 	5.89307E-06 	6.57610E-06 	6.95972E-06 	7.20590E-06 	7.31563E-06 	7.54842E-06 	7.62173E-06 	7.68709E-06 	7.38041E-06 	7.39845E-06 	7.03231E-06 	6.54093E-06 	5.52286E-06 	3.64992E-06 	
4.43699E-06 	6.13283E-06 	6.92174E-06 	7.35486E-06 	7.52221E-06 	7.68122E-06 	7.99427E-06 	8.02601E-06 	8.10659E-06 	7.73900E-06 	7.85968E-06 	7.37770E-06 	6.86309E-06 	5.86504E-06 	3.76347E-06 	
4.72783E-06 	6.54845E-06 	7.33550E-06 	7.80126E-06 	7.94882E-06 	8.13612E-06 	8.50409E-06 	8.55151E-06 	8.57309E-06 	8.22068E-06 	8.28928E-06 	7.84708E-06 	7.26933E-06 	6.19156E-06 	4.01816E-06 	
4.89719E-06 	6.78009E-06 	7.62752E-06 	8.11977E-06 	8.39907E-06 	8.59329E-06 	8.91853E-06 	9.03189E-06 	8.98120E-06 	8.63816E-06 	8.65306E-06 	8.25359E-06 	7.66408E-06 	6.43943E-06 	4.21650E-06 	
4.86428E-06 	6.78014E-06 	7.60987E-06 	8.10894E-06 	8.40551E-06 	8.55462E-06 	8.92234E-06 	9.05263E-06 	8.97611E-06 	8.67974E-06 	8.68995E-06 	8.32043E-06 	7.69052E-06 	6.38003E-06 	4.19113E-06 	
5.13462E-06 	7.15568E-06 	8.05575E-06 	8.65139E-06 	8.90770E-06 	9.12155E-06 	9.54722E-06 	9.55800E-06 	9.43617E-06 	9.28465E-06 	9.24372E-06 	8.84785E-06 	8.11309E-06 	6.78707E-06 	4.44292E-06 	
5.38964E-06 	7.65849E-06 	8.54036E-06 	9.28894E-06 	9.51297E-06 	9.78481E-06 	1.01822E-05 	1.02158E-05 	1.01571E-05 	9.93359E-06 	9.89053E-06 	9.38094E-06 	8.53584E-06 	7.31160E-06 	4.75354E-06 	
5.27277E-06 	7.34504E-06 	8.27857E-06 	9.00167E-06 	9.24268E-06 	9.47393E-06 	9.81689E-06 	9.99217E-06 	9.88649E-06 	9.73407E-06 	9.57794E-06 	9.07202E-06 	8.40869E-06 	7.09902E-06 	4.58732E-06 	
5.83887E-06 	8.06768E-06 	9.29806E-06 	9.91213E-06 	1.02754E-05 	1.04883E-05 	1.07600E-05 	1.10423E-05 	1.10660E-05 	1.07771E-05 	1.06155E-05 	9.93207E-06 	9.37217E-06 	7.79879E-06 	5.14833E-06 	
5.60101E-06 	7.79011E-06 	8.97869E-06 	9.55105E-06 	9.87795E-06 	1.01523E-05 	1.03680E-05 	1.05707E-05 	1.06308E-05 	1.03765E-05 	1.00996E-05 	9.56352E-06 	8.93451E-06 	7.43973E-06 	5.01099E-06 	
6.07109E-06 	8.51450E-06 	9.74773E-06 	1.04357E-05 	1.07179E-05 	1.10079E-05 	1.14357E-05 	1.15182E-05 	1.16572E-05 	1.14180E-05 	1.10264E-05 	1.05393E-05 	9.81033E-06 	8.09380E-06 	5.48454E-06 	
5.89127E-06 	8.22193E-06 	9.51475E-06 	1.00867E-05 	1.04667E-05 	1.06229E-05 	1.11836E-05 	1.11825E-05 	1.13545E-05 	1.11308E-05 	1.07568E-05 	1.00797E-05 	9.47250E-06 	7.83262E-06 	5.45695E-06 	
6.48142E-06 	9.07618E-06 	1.04515E-05 	1.10426E-05 	1.14453E-05 	1.15863E-05 	1.23440E-05 	1.23427E-05 	1.23294E-05 	1.22111E-05 	1.17513E-05 	1.09674E-05 	1.03114E-05 	8.66696E-06 	5.97038E-06 	
6.14900E-06 	8.64332E-06 	9.87205E-06 	1.04482E-05 	1.09032E-05 	1.10634E-05 	1.17415E-05 	1.17753E-05 	1.16057E-05 	1.15273E-05 	1.11401E-05 	1.04453E-05 	9.66619E-06 	8.28345E-06 	5.53815E-06 	
6.84911E-06 	9.56816E-06 	1.10174E-05 	1.16305E-05 	1.21785E-05 	1.23332E-05 	1.30669E-05 	1.32566E-05 	1.32297E-05 	1.28334E-05 	1.25464E-05 	1.16952E-05 	1.09026E-05 	9.32511E-06 	6.16872E-06 	
6.29478E-06 	8.87733E-06 	1.03294E-05 	1.08068E-05 	1.13669E-05 	1.15259E-05 	1.22437E-05 	1.22893E-05 	1.22446E-05 	1.19601E-05 	1.17219E-05 	1.09847E-05 	1.01484E-05 	8.69386E-06 	5.78238E-06 	
6.94590E-06 	9.87354E-06 	1.14211E-05 	1.20653E-05 	1.25876E-05 	1.29631E-05 	1.34542E-05 	1.36487E-05 	1.34870E-05 	1.33812E-05 	1.28999E-05 	1.22754E-05 	1.12921E-05 	9.64100E-06 	6.44512E-06 	
6.77688E-06 	9.72061E-06 	1.14378E-05 	1.18181E-05 	1.22860E-05 	1.27635E-05 	1.29816E-05 	1.33672E-05 	1.31398E-05 	1.32346E-05 	1.26464E-05 	1.20891E-05 	1.09660E-05 	9.33611E-06 	6.40566E-06 	
6.99997E-06 	9.78399E-06 	1.14669E-05 	1.18760E-05 	1.24554E-05 	1.29054E-05 	1.31572E-05 	1.36317E-05 	1.33706E-05 	1.33256E-05 	1.27178E-05 	1.23359E-05 	1.10447E-05 	9.37055E-06 	6.50283E-06 	
7.63399E-06 	1.07143E-05 	1.22472E-05 	1.30476E-05 	1.35285E-05 	1.40367E-05 	1.41391E-05 	1.47604E-05 	1.45659E-05 	1.45970E-05 	1.38930E-05 	1.35763E-05 	1.21074E-05 	1.02344E-05 	7.16089E-06 	
7.11383E-06 	9.96711E-06 	1.13602E-05 	1.21023E-05 	1.26400E-05 	1.31909E-05 	1.31301E-05 	1.35977E-05 	1.34950E-05 	1.34054E-05 	1.28982E-05 	1.24479E-05 	1.10754E-05 	9.42692E-06 	6.56859E-06 	
7.71388E-06 	1.07609E-05 	1.19590E-05 	1.31090E-05 	1.37009E-05 	1.41490E-05 	1.42134E-05 	1.49144E-05 	1.46876E-05 	1.43936E-05 	1.39487E-05 	1.34888E-05 	1.18256E-05 	1.02049E-05 	6.98310E-06 	
8.10076E-06 	1.14225E-05 	1.28416E-05 	1.37878E-05 	1.43635E-05 	1.50263E-05 	1.51068E-05 	1.55390E-05 	1.53998E-05 	1.50884E-05 	1.48892E-05 	1.40524E-05 	1.24877E-05 	1.08833E-05 	7.39684E-06 	
