0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	
7.85928E-07 	8.74343E-07 	9.20971E-07 	9.50974E-07 	9.71952E-07 	9.82899E-07 	9.94826E-07 	9.89149E-07 	9.88646E-07 	9.85399E-07 	9.66748E-07 	9.26709E-07 	8.66289E-07 	7.66196E-07 	5.45621E-07 	
1.54733E-06 	1.74125E-06 	1.84380E-06 	1.90357E-06 	1.94320E-06 	1.96333E-06 	1.98966E-06 	1.97690E-06 	1.96809E-06 	1.97104E-06 	1.93762E-06 	1.84362E-06 	1.72922E-06 	1.52640E-06 	1.07460E-06 	
2.07337E-06 	2.38303E-06 	2.52724E-06 	2.62079E-06 	2.66917E-06 	2.69984E-06 	2.73680E-06 	2.70668E-06 	2.70414E-06 	2.70834E-06 	2.66200E-06 	2.53715E-06 	2.37533E-06 	2.09008E-06 	1.45212E-06 	
2.52285E-06 	2.95527E-06 	3.14246E-06 	3.26270E-06 	3.33563E-06 	3.34536E-06 	3.41412E-06 	3.36451E-06 	3.36845E-06 	3.37484E-06 	3.29627E-06 	3.17054E-06 	2.95707E-06 	2.59045E-06 	1.78438E-06 	
2.85207E-06 	3.39624E-06 	3.61182E-06 	3.76212E-06 	3.84306E-06 	3.87354E-06 	3.92954E-06 	3.88691E-06 	3.86949E-06 	3.89044E-06 	3.78658E-06 	3.66655E-06 	3.40703E-06 	2.97121E-06 	2.03360E-06 	
3.18121E-06 	3.81992E-06 	4.08927E-06 	4.26713E-06 	4.37644E-06 	4.41670E-06 	4.46522E-06 	4.44080E-06 	4.39930E-06 	4.42270E-06 	4.30321E-06 	4.16691E-06 	3.84721E-06 	3.36833E-06 	2.27448E-06 	
3.44017E-06 	4.21030E-06 	4.48785E-06 	4.71663E-06 	4.82449E-06 	4.89292E-06 	4.93120E-06 	4.90948E-06 	4.89697E-06 	4.88648E-06 	4.74159E-06 	4.63210E-06 	4.21945E-06 	3.69477E-06 	2.47051E-06 	
3.72384E-06 	4.63358E-06 	4.92656E-06 	5.18022E-06 	5.31536E-06 	5.40137E-06 	5.47442E-06 	5.42564E-06 	5.39735E-06 	5.36936E-06 	5.23000E-06 	5.05993E-06 	4.66800E-06 	4.05114E-06 	2.69487E-06 	
3.83723E-06 	4.82995E-06 	5.20271E-06 	5.41695E-06 	5.60389E-06 	5.61873E-06 	5.80730E-06 	5.67485E-06 	5.68359E-06 	5.62324E-06 	5.48942E-06 	5.30971E-06 	4.89819E-06 	4.21674E-06 	2.83398E-06 	
4.02115E-06 	5.18280E-06 	5.58013E-06 	5.78366E-06 	5.99772E-06 	6.02939E-06 	6.24415E-06 	6.07841E-06 	6.11734E-06 	6.04890E-06 	5.87617E-06 	5.72848E-06 	5.20207E-06 	4.52356E-06 	2.98624E-06 	
4.21974E-06 	5.48192E-06 	5.94356E-06 	6.15105E-06 	6.33153E-06 	6.42030E-06 	6.58930E-06 	6.43286E-06 	6.49944E-06 	6.40292E-06 	6.26212E-06 	6.08793E-06 	5.52049E-06 	4.77487E-06 	3.15246E-06 	
4.37067E-06 	5.71143E-06 	6.23615E-06 	6.44850E-06 	6.65274E-06 	6.72182E-06 	6.97017E-06 	6.77567E-06 	6.83316E-06 	6.73379E-06 	6.55414E-06 	6.37922E-06 	5.76243E-06 	4.97358E-06 	3.29036E-06 	
4.44020E-06 	5.95004E-06 	6.46846E-06 	6.76766E-06 	6.91075E-06 	7.08058E-06 	7.24185E-06 	7.07558E-06 	7.14716E-06 	6.98491E-06 	6.86428E-06 	6.61015E-06 	6.01366E-06 	5.18180E-06 	3.39718E-06 	
4.63179E-06 	6.20711E-06 	6.73726E-06 	7.05134E-06 	7.23002E-06 	7.36856E-06 	7.57626E-06 	7.41062E-06 	7.46260E-06 	7.32269E-06 	7.16980E-06 	6.83890E-06 	6.25875E-06 	5.41552E-06 	3.52195E-06 	
4.79828E-06 	6.46988E-06 	7.02312E-06 	7.43599E-06 	7.57975E-06 	7.71968E-06 	7.88408E-06 	7.80979E-06 	7.83385E-06 	7.72894E-06 	7.53728E-06 	7.20158E-06 	6.53196E-06 	5.59009E-06 	3.67902E-06 	
4.91967E-06 	6.63841E-06 	7.29713E-06 	7.68430E-06 	7.86647E-06 	8.04199E-06 	8.19025E-06 	8.15301E-06 	8.15744E-06 	7.95141E-06 	7.83384E-06 	7.45064E-06 	6.70646E-06 	5.78020E-06 	3.83695E-06 	
4.88584E-06 	6.51011E-06 	7.16057E-06 	7.68377E-06 	7.81935E-06 	7.94625E-06 	8.06878E-06 	8.06146E-06 	8.11812E-06 	7.80947E-06 	7.76353E-06 	7.37410E-06 	6.67331E-06 	5.74666E-06 	3.78562E-06 	
5.07559E-06 	6.89123E-06 	7.48080E-06 	8.02072E-06 	8.22588E-06 	8.40580E-06 	8.41841E-06 	8.41075E-06 	8.51182E-06 	8.13102E-06 	8.10588E-06 	7.69809E-06 	6.94952E-06 	6.03559E-06 	3.90827E-06 	
5.36517E-06 	7.28074E-06 	7.93853E-06 	8.53672E-06 	8.66484E-06 	8.93246E-06 	8.92465E-06 	8.92619E-06 	8.95839E-06 	8.71636E-06 	8.67277E-06 	8.11916E-06 	7.25152E-06 	6.41056E-06 	4.19449E-06 	
5.14602E-06 	7.08943E-06 	7.63865E-06 	8.12665E-06 	8.47060E-06 	8.63712E-06 	8.60285E-06 	8.67473E-06 	8.66120E-06 	8.46356E-06 	8.26745E-06 	7.81829E-06 	6.99998E-06 	6.14676E-06 	4.00495E-06 	
5.61586E-06 	7.76127E-06 	8.37316E-06 	8.85744E-06 	9.21964E-06 	9.48252E-06 	9.40057E-06 	9.59518E-06 	9.47605E-06 	9.24074E-06 	9.03940E-06 	8.61066E-06 	7.74108E-06 	6.67659E-06 	4.37496E-06 	
5.37523E-06 	7.36759E-06 	7.96066E-06 	8.42334E-06 	8.76659E-06 	8.98679E-06 	8.85764E-06 	9.04548E-06 	9.08365E-06 	8.82174E-06 	8.68931E-06 	8.12779E-06 	7.45399E-06 	6.28845E-06 	4.19156E-06 	
5.80818E-06 	7.88637E-06 	8.64884E-06 	9.13318E-06 	9.57590E-06 	9.83307E-06 	9.70290E-06 	9.92884E-06 	9.74446E-06 	9.58203E-06 	9.45521E-06 	8.79314E-06 	8.04057E-06 	6.87282E-06 	4.58368E-06 	
5.54475E-06 	7.61571E-06 	8.31045E-06 	8.80666E-06 	9.26850E-06 	9.33859E-06 	9.36597E-06 	9.61966E-06 	9.32825E-06 	9.16412E-06 	9.18983E-06 	8.40774E-06 	7.60785E-06 	6.62762E-06 	4.44828E-06 	
5.97956E-06 	8.22224E-06 	8.96976E-06 	9.62378E-06 	1.00043E-05 	1.01673E-05 	1.01404E-05 	1.04925E-05 	1.01588E-05 	9.98831E-06 	1.00200E-05 	9.00099E-06 	8.25016E-06 	7.08797E-06 	4.86461E-06 	
5.67672E-06 	7.83891E-06 	8.41898E-06 	9.04795E-06 	9.47791E-06 	9.60756E-06 	9.64282E-06 	9.90578E-06 	9.54264E-06 	9.42884E-06 	9.23268E-06 	8.54740E-06 	7.87226E-06 	6.64943E-06 	4.50385E-06 	
6.28069E-06 	8.52308E-06 	9.26205E-06 	1.00177E-05 	1.04985E-05 	1.07738E-05 	1.06983E-05 	1.09636E-05 	1.05911E-05 	1.05235E-05 	1.02430E-05 	9.42494E-06 	8.76484E-06 	7.30985E-06 	4.98224E-06 	
5.72573E-06 	7.81666E-06 	8.64122E-06 	9.26029E-06 	9.62129E-06 	9.96242E-06 	9.92208E-06 	9.97410E-06 	9.82349E-06 	9.66063E-06 	9.48108E-06 	8.75230E-06 	7.99201E-06 	6.83412E-06 	4.61818E-06 	
6.39837E-06 	8.66286E-06 	9.38646E-06 	1.02993E-05 	1.06074E-05 	1.08790E-05 	1.10407E-05 	1.08703E-05 	1.08932E-05 	1.06874E-05 	1.04786E-05 	9.69420E-06 	8.77632E-06 	7.48896E-06 	5.13261E-06 	
6.17716E-06 	8.35896E-06 	9.05646E-06 	1.00257E-05 	1.03642E-05 	1.06005E-05 	1.07625E-05 	1.06222E-05 	1.06970E-05 	1.04017E-05 	1.01309E-05 	9.35155E-06 	8.56856E-06 	7.26930E-06 	4.99655E-06 	
6.23472E-06 	8.44238E-06 	9.07312E-06 	1.00227E-05 	1.04060E-05 	1.05348E-05 	1.08746E-05 	1.06710E-05 	1.06746E-05 	1.04611E-05 	1.01607E-05 	9.29787E-06 	8.56380E-06 	7.26153E-06 	4.94118E-06 	
6.75890E-06 	8.93372E-06 	9.64780E-06 	1.08510E-05 	1.13095E-05 	1.13892E-05 	1.18215E-05 	1.15537E-05 	1.15463E-05 	1.15464E-05 	1.08729E-05 	1.00474E-05 	9.24036E-06 	7.95264E-06 	5.33654E-06 	
