0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	
5.85039E-07 	7.12613E-07 	7.84624E-07 	8.37884E-07 	8.74584E-07 	9.02943E-07 	9.28108E-07 	9.41062E-07 	9.48900E-07 	9.52557E-07 	9.40601E-07 	9.08526E-07 	8.57682E-07 	7.61802E-07 	5.43602E-07 	
1.17210E-06 	1.45907E-06 	1.61433E-06 	1.72630E-06 	1.79878E-06 	1.86121E-06 	1.91750E-06 	1.94122E-06 	1.95128E-06 	1.96570E-06 	1.93379E-06 	1.87243E-06 	1.76982E-06 	1.57351E-06 	1.11074E-06 	
1.62477E-06 	2.06430E-06 	2.29746E-06 	2.44444E-06 	2.56738E-06 	2.65669E-06 	2.74353E-06 	2.76999E-06 	2.78747E-06 	2.80502E-06 	2.76214E-06 	2.67245E-06 	2.52794E-06 	2.23681E-06 	1.56165E-06 	
2.02576E-06 	2.64059E-06 	2.97396E-06 	3.16099E-06 	3.32732E-06 	3.43064E-06 	3.55991E-06 	3.60908E-06 	3.62533E-06 	3.64096E-06 	3.59288E-06 	3.47377E-06 	3.29373E-06 	2.90351E-06 	1.98904E-06 	
2.37168E-06 	3.15728E-06 	3.57413E-06 	3.79777E-06 	3.99123E-06 	4.13471E-06 	4.29225E-06 	4.38051E-06 	4.38663E-06 	4.39973E-06 	4.33867E-06 	4.19422E-06 	3.97478E-06 	3.49310E-06 	2.34056E-06 	
2.73481E-06 	3.72010E-06 	4.21435E-06 	4.50551E-06 	4.75829E-06 	4.91201E-06 	5.08548E-06 	5.18691E-06 	5.19288E-06 	5.21636E-06 	5.17676E-06 	4.98839E-06 	4.72078E-06 	4.12948E-06 	2.75810E-06 	
3.08597E-06 	4.25852E-06 	4.84051E-06 	5.19417E-06 	5.45893E-06 	5.64396E-06 	5.85630E-06 	5.99044E-06 	6.00037E-06 	6.04465E-06 	5.98330E-06 	5.77478E-06 	5.46216E-06 	4.77677E-06 	3.13898E-06 	
3.47544E-06 	4.86688E-06 	5.52905E-06 	5.96378E-06 	6.28579E-06 	6.49988E-06 	6.75349E-06 	6.90615E-06 	6.89583E-06 	6.92957E-06 	6.85679E-06 	6.66092E-06 	6.27224E-06 	5.48138E-06 	3.55974E-06 	
3.74871E-06 	5.28428E-06 	6.03297E-06 	6.53953E-06 	6.86280E-06 	7.09727E-06 	7.38788E-06 	7.56629E-06 	7.55004E-06 	7.59609E-06 	7.56099E-06 	7.31156E-06 	6.84016E-06 	6.00028E-06 	3.86817E-06 	
4.10217E-06 	5.84514E-06 	6.74836E-06 	7.27054E-06 	7.62117E-06 	7.97280E-06 	8.29261E-06 	8.42452E-06 	8.39087E-06 	8.47066E-06 	8.43932E-06 	8.15528E-06 	7.61355E-06 	6.65042E-06 	4.26408E-06 	
4.44267E-06 	6.42545E-06 	7.41577E-06 	8.01586E-06 	8.39438E-06 	8.81619E-06 	9.11202E-06 	9.28526E-06 	9.30292E-06 	9.33569E-06 	9.32084E-06 	8.98658E-06 	8.43336E-06 	7.25550E-06 	4.65282E-06 	
4.76110E-06 	6.99599E-06 	8.00918E-06 	8.72518E-06 	9.12793E-06 	9.55837E-06 	9.91731E-06 	1.00902E-05 	1.01489E-05 	1.00984E-05 	1.00646E-05 	9.78433E-06 	9.16738E-06 	7.83006E-06 	5.06674E-06 	
5.07896E-06 	7.49477E-06 	8.65071E-06 	9.37013E-06 	9.91297E-06 	1.02924E-05 	1.07894E-05 	1.08676E-05 	1.09256E-05 	1.08870E-05 	1.08383E-05 	1.05244E-05 	9.88384E-06 	8.35309E-06 	5.48385E-06 	
5.47999E-06 	8.05451E-06 	9.34386E-06 	1.00931E-05 	1.06706E-05 	1.10292E-05 	1.16757E-05 	1.16522E-05 	1.18215E-05 	1.17468E-05 	1.16632E-05 	1.12859E-05 	1.05753E-05 	8.98262E-06 	5.88178E-06 	
5.89822E-06 	8.68077E-06 	1.00411E-05 	1.09370E-05 	1.16410E-05 	1.20144E-05 	1.27011E-05 	1.26652E-05 	1.27572E-05 	1.28105E-05 	1.26931E-05 	1.22996E-05 	1.14320E-05 	9.72730E-06 	6.43071E-06 	
6.28386E-06 	9.20942E-06 	1.07809E-05 	1.17156E-05 	1.24733E-05 	1.28059E-05 	1.35636E-05 	1.35601E-05 	1.36964E-05 	1.37067E-05 	1.35039E-05 	1.30634E-05 	1.22279E-05 	1.03201E-05 	6.83660E-06 	
6.42132E-06 	9.44710E-06 	1.09166E-05 	1.20050E-05 	1.27188E-05 	1.31360E-05 	1.39582E-05 	1.38331E-05 	1.40396E-05 	1.40052E-05 	1.38815E-05 	1.33851E-05 	1.24312E-05 	1.05026E-05 	7.01997E-06 	
6.89987E-06 	1.01351E-05 	1.17933E-05 	1.31113E-05 	1.37582E-05 	1.41765E-05 	1.50131E-05 	1.50294E-05 	1.51237E-05 	1.51544E-05 	1.50374E-05 	1.43454E-05 	1.33929E-05 	1.13159E-05 	7.59935E-06 	
7.55031E-06 	1.09453E-05 	1.27640E-05 	1.41998E-05 	1.49748E-05 	1.55018E-05 	1.64923E-05 	1.63355E-05 	1.64966E-05 	1.65043E-05 	1.63846E-05 	1.56093E-05 	1.45116E-05 	1.22899E-05 	8.21451E-06 	
7.46316E-06 	1.08313E-05 	1.26661E-05 	1.40899E-05 	1.48470E-05 	1.52437E-05 	1.62222E-05 	1.61194E-05 	1.62617E-05 	1.62337E-05 	1.62164E-05 	1.55273E-05 	1.42798E-05 	1.21604E-05 	8.06432E-06 	
8.47691E-06 	1.22163E-05 	1.41943E-05 	1.59089E-05 	1.66582E-05 	1.72030E-05 	1.82246E-05 	1.81906E-05 	1.85056E-05 	1.83567E-05 	1.82897E-05 	1.74932E-05 	1.60877E-05 	1.36910E-05 	9.19126E-06 	
8.25531E-06 	1.18774E-05 	1.38854E-05 	1.54281E-05 	1.61819E-05 	1.68944E-05 	1.75943E-05 	1.77319E-05 	1.80860E-05 	1.78612E-05 	1.77376E-05 	1.70921E-05 	1.57275E-05 	1.33627E-05 	8.97612E-06 	
9.21598E-06 	1.32354E-05 	1.55223E-05 	1.69620E-05 	1.80490E-05 	1.87490E-05 	1.94914E-05 	1.97289E-05 	2.01728E-05 	1.98804E-05 	1.97741E-05 	1.91041E-05 	1.73730E-05 	1.49046E-05 	9.95234E-06 	
9.20090E-06 	1.29607E-05 	1.52477E-05 	1.66926E-05 	1.78969E-05 	1.84566E-05 	1.93329E-05 	1.94247E-05 	1.97257E-05 	1.97004E-05 	1.93502E-05 	1.87570E-05 	1.69806E-05 	1.46195E-05 	9.99934E-06 	
1.03381E-05 	1.44439E-05 	1.70020E-05 	1.86656E-05 	1.98961E-05 	2.06274E-05 	2.12818E-05 	2.15556E-05 	2.18311E-05 	2.17980E-05 	2.15398E-05 	2.06464E-05 	1.88935E-05 	1.61206E-05 	1.11405E-05 	
9.91074E-06 	1.38304E-05 	1.63719E-05 	1.78131E-05 	1.89712E-05 	1.97533E-05 	2.04499E-05 	2.08359E-05 	2.09314E-05 	2.08359E-05 	2.06517E-05 	1.99649E-05 	1.81694E-05 	1.54244E-05 	1.07051E-05 	
1.13373E-05 	1.55612E-05 	1.86483E-05 	2.02186E-05 	2.17594E-05 	2.22518E-05 	2.33811E-05 	2.35702E-05 	2.40010E-05 	2.35696E-05 	2.33092E-05 	2.26033E-05 	2.05011E-05 	1.74952E-05 	1.22544E-05 	
1.07038E-05 	1.47769E-05 	1.75087E-05 	1.89363E-05 	2.04241E-05 	2.09812E-05 	2.19103E-05 	2.21366E-05 	2.25597E-05 	2.22896E-05 	2.18139E-05 	2.12276E-05 	1.91676E-05 	1.64568E-05 	1.15405E-05 	
1.20913E-05 	1.65903E-05 	1.99023E-05 	2.11606E-05 	2.30304E-05 	2.37852E-05 	2.45123E-05 	2.49144E-05 	2.54372E-05 	2.51617E-05 	2.44176E-05 	2.39295E-05 	2.15662E-05 	1.84971E-05 	1.28364E-05 	
1.19010E-05 	1.63818E-05 	1.98483E-05 	2.07412E-05 	2.29296E-05 	2.35592E-05 	2.41875E-05 	2.48363E-05 	2.49319E-05 	2.50307E-05 	2.44609E-05 	2.36748E-05 	2.12876E-05 	1.80995E-05 	1.27527E-05 	
1.24182E-05 	1.68534E-05 	2.02211E-05 	2.13543E-05 	2.36852E-05 	2.41674E-05 	2.45087E-05 	2.53976E-05 	2.51797E-05 	2.57775E-05 	2.49291E-05 	2.40271E-05 	2.19792E-05 	1.86896E-05 	1.31324E-05 	
1.35349E-05 	1.87476E-05 	2.21791E-05 	2.36259E-05 	2.61260E-05 	2.66383E-05 	2.69677E-05 	2.81770E-05 	2.77965E-05 	2.83780E-05 	2.74337E-05 	2.63658E-05 	2.41440E-05 	2.06035E-05 	1.44346E-05 	
1.28025E-05 	1.75810E-05 	2.07786E-05 	2.21110E-05 	2.44509E-05 	2.47596E-05 	2.52321E-05 	2.61873E-05 	2.60392E-05 	2.65514E-05 	2.54898E-05 	2.45618E-05 	2.27267E-05 	1.91538E-05 	1.35322E-05 	
1.41713E-05 	1.92896E-05 	2.26075E-05 	2.42112E-05 	2.66168E-05 	2.69602E-05 	2.76619E-05 	2.85096E-05 	2.84117E-05 	2.88237E-05 	2.78122E-05 	2.68766E-05 	2.47580E-05 	2.11903E-05 	1.47772E-05 	
1.51567E-05 	2.03790E-05 	2.41132E-05 	2.61641E-05 	2.81682E-05 	2.88085E-05 	2.94438E-05 	3.02660E-05 	3.03298E-05 	3.05760E-05 	2.97005E-05 	2.83466E-05 	2.63574E-05 	2.25134E-05 	1.59995E-05 	
1.39751E-05 	1.92904E-05 	2.23673E-05 	2.41328E-05 	2.59392E-05 	2.68990E-05 	2.74012E-05 	2.80538E-05 	2.83016E-05 	2.82752E-05 	2.76506E-05 	2.63593E-05 	2.43830E-05 	2.07668E-05 	1.48787E-05 	
1.56819E-05 	2.10495E-05 	2.44668E-05 	2.63423E-05 	2.83716E-05 	2.91333E-05 	2.97808E-05 	3.07519E-05 	3.11896E-05 	3.08184E-05 	3.01917E-05 	2.87556E-05 	2.64570E-05 	2.27355E-05 	1.61776E-05 	
1.68762E-05 	2.25565E-05 	2.62932E-05 	2.84102E-05 	3.02451E-05 	3.16137E-05 	3.21638E-05 	3.26851E-05 	3.32929E-05 	3.28989E-05 	3.23171E-05 	3.04458E-05 	2.81297E-05 	2.44713E-05 	1.73262E-05 	
1.58754E-05 	2.11608E-05 	2.47105E-05 	2.66025E-05 	2.84502E-05 	2.96326E-05 	3.00509E-05 	3.03895E-05 	3.10010E-05 	3.08693E-05 	3.01788E-05 	2.83493E-05 	2.61779E-05 	2.29812E-05 	1.61854E-05 	
1.66881E-05 	2.22073E-05 	2.61269E-05 	2.77203E-05 	2.96005E-05 	3.08843E-05 	3.19741E-05 	3.22456E-05 	3.24358E-05 	3.24457E-05 	3.18767E-05 	2.97623E-05 	2.76083E-05 	2.42656E-05 	1.72049E-05 	
1.83404E-05 	2.42224E-05 	2.81935E-05 	2.99997E-05 	3.25992E-05 	3.36340E-05 	3.43700E-05 	3.53646E-05 	3.51839E-05 	3.50762E-05 	3.47238E-05 	3.25805E-05 	2.99473E-05 	2.61010E-05 	1.87160E-05 	
1.84165E-05 	2.44375E-05 	2.84176E-05 	3.01130E-05 	3.26467E-05 	3.35508E-05 	3.42197E-05 	3.53483E-05 	3.53096E-05 	3.50186E-05 	3.45288E-05 	3.23653E-05 	3.03326E-05 	2.58882E-05 	1.87545E-05 	
1.74115E-05 	2.30189E-05 	2.65892E-05 	2.84543E-05 	3.03962E-05 	3.16915E-05 	3.18710E-05 	3.29646E-05 	3.34411E-05 	3.24438E-05 	3.22983E-05 	3.05267E-05 	2.83459E-05 	2.43486E-05 	1.76658E-05 	
1.92939E-05 	2.57527E-05 	2.93962E-05 	3.16970E-05 	3.38958E-05 	3.53445E-05 	3.49880E-05 	3.61780E-05 	3.66902E-05 	3.61292E-05 	3.59431E-05 	3.35533E-05 	3.12051E-05 	2.70971E-05 	1.95559E-05 	
2.06030E-05 	2.69617E-05 	3.13856E-05 	3.36133E-05 	3.57380E-05 	3.68254E-05 	3.72671E-05 	3.84498E-05 	3.89576E-05 	3.82047E-05 	3.74246E-05 	3.54899E-05 	3.30794E-05 	2.85501E-05 	2.06333E-05 	
