0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	0.00000E+00 	
9.39979E-07 	1.12616E-06 	1.18194E-06 	1.20090E-06 	1.18092E-06 	1.14687E-06 	1.09380E-06 	1.02162E-06 	9.38809E-07 	8.41019E-07 	7.35395E-07 	6.14071E-07 	4.78463E-07 	3.39006E-07 	1.69208E-07 	
1.92297E-06 	2.36014E-06 	2.48780E-06 	2.54311E-06 	2.49792E-06 	2.43196E-06 	2.31169E-06 	2.17464E-06 	2.00478E-06 	1.79649E-06 	1.58296E-06 	1.32837E-06 	1.04356E-06 	7.55872E-07 	3.91889E-07 	
2.71255E-06 	3.43160E-06 	3.63523E-06 	3.72977E-06 	3.67291E-06 	3.58078E-06 	3.42488E-06 	3.21954E-06 	2.98038E-06 	2.67145E-06 	2.37925E-06 	1.99773E-06 	1.58781E-06 	1.17094E-06 	6.22467E-07 	
3.51507E-06 	4.56383E-06 	4.85598E-06 	5.00776E-06 	4.93431E-06 	4.81140E-06 	4.61767E-06 	4.33698E-06 	4.02983E-06 	3.62540E-06 	3.25713E-06 	2.73582E-06 	2.19239E-06 	1.63849E-06 	8.82499E-07 	
4.23891E-06 	5.61121E-06 	6.04379E-06 	6.20085E-06 	6.13472E-06 	5.96636E-06 	5.75160E-06 	5.38741E-06 	5.04521E-06 	4.54454E-06 	4.09110E-06 	3.45601E-06 	2.78934E-06 	2.11561E-06 	1.15342E-06 	
5.01630E-06 	6.78313E-06 	7.35941E-06 	7.56042E-06 	7.49852E-06 	7.29345E-06 	7.05980E-06 	6.60086E-06 	6.19937E-06 	5.60402E-06 	5.03620E-06 	4.29389E-06 	3.47879E-06 	2.66106E-06 	1.45931E-06 	
5.81057E-06 	7.95592E-06 	8.66107E-06 	8.95646E-06 	8.87358E-06 	8.63888E-06 	8.33974E-06 	7.85022E-06 	7.35359E-06 	6.66148E-06 	6.00265E-06 	5.16129E-06 	4.17829E-06 	3.22519E-06 	1.77553E-06 	
6.68716E-06 	9.34175E-06 	1.01405E-05 	1.05520E-05 	1.03795E-05 	1.01794E-05 	9.84316E-06 	9.25062E-06 	8.65781E-06 	7.83711E-06 	7.10066E-06 	6.13883E-06 	4.98740E-06 	3.86299E-06 	2.13926E-06 	
7.32974E-06 	1.03380E-05 	1.12977E-05 	1.17286E-05 	1.15690E-05 	1.13532E-05 	1.09845E-05 	1.03361E-05 	9.65426E-06 	8.80918E-06 	7.94071E-06 	6.87169E-06 	5.62059E-06 	4.32808E-06 	2.41510E-06 	
8.24025E-06 	1.16666E-05 	1.28588E-05 	1.33783E-05 	1.32384E-05 	1.29619E-05 	1.24599E-05 	1.17436E-05 	1.10224E-05 	1.00331E-05 	9.05896E-06 	7.81839E-06 	6.44371E-06 	4.99431E-06 	2.77059E-06 	
9.17609E-06 	1.30070E-05 	1.44105E-05 	1.49750E-05 	1.48306E-05 	1.44816E-05 	1.39892E-05 	1.32144E-05 	1.23817E-05 	1.12397E-05 	1.01744E-05 	8.75305E-06 	7.25036E-06 	5.62188E-06 	3.12762E-06 	
1.00509E-05 	1.43416E-05 	1.58679E-05 	1.64863E-05 	1.64463E-05 	1.59980E-05 	1.54737E-05 	1.45932E-05 	1.36268E-05 	1.24037E-05 	1.12554E-05 	9.67460E-06 	8.06056E-06 	6.20763E-06 	3.46634E-06 	
